order_id,user_id,product_id,order_date,quantity,day_of_week,week_of_year,month,year
581,304,154,2025-10-15,3,2,42,10,2025
582,266,106,2025-08-24,4,6,34,8,2025
583,193,128,2025-09-22,1,0,39,9,2025
584,488,125,2025-07-07,1,0,28,7,2025
585,399,192,2025-10-19,1,6,42,10,2025
586,340,76,2025-05-12,1,0,20,5,2025
587,364,7,2024-08-01,4,3,31,8,2024
588,398,185,2025-08-09,2,5,32,8,2025
589,287,101,2024-06-04,1,1,23,6,2024
590,419,131,2024-04-20,4,5,16,4,2024
591,447,109,2024-07-13,3,5,28,7,2024
592,140,82,2025-06-11,1,2,24,6,2025
593,250,80,2025-07-17,3,3,29,7,2025
594,226,12,2024-10-14,4,0,42,10,2024
595,22,6,2025-04-06,4,6,14,4,2025
596,82,45,2024-09-16,4,0,38,9,2024
597,360,190,2026-02-10,1,1,7,2,2026
598,335,160,2025-12-29,1,0,1,12,2025
599,155,46,2024-07-01,1,0,27,7,2024
600,255,105,2025-12-23,1,1,52,12,2025
601,367,162,2024-04-17,3,2,16,4,2024
602,440,66,2025-03-25,2,1,13,3,2025
603,272,143,2025-09-10,3,2,37,9,2025
604,483,53,2024-04-23,2,1,17,4,2024
605,463,155,2026-02-03,4,1,6,2,2026
606,91,141,2025-01-10,4,4,2,1,2025
607,173,6,2025-08-15,1,4,33,8,2025
608,255,11,2025-06-19,1,3,25,6,2025
609,75,149,2024-10-17,3,3,42,10,2024
610,106,8,2024-04-07,3,6,14,4,2024
611,151,22,2025-07-03,2,3,27,7,2025
612,50,25,2024-04-29,2,0,18,4,2024
613,8,122,2024-12-18,3,2,51,12,2024
614,30,98,2024-04-06,4,5,14,4,2024
615,131,116,2024-06-15,3,5,24,6,2024
616,389,99,2025-04-29,3,1,18,4,2025
617,332,99,2025-09-03,2,2,36,9,2025
618,46,110,2024-09-18,3,2,38,9,2024
619,346,81,2025-04-05,4,5,14,4,2025
620,82,11,2026-03-01,2,6,9,3,2026
621,383,97,2024-03-14,2,3,11,3,2024
622,189,56,2026-02-04,3,2,6,2,2026
623,232,27,2024-04-18,1,3,16,4,2024
624,277,99,2024-09-09,2,0,37,9,2024
625,135,18,2024-08-25,4,6,34,8,2024
626,356,123,2026-03-04,1,2,10,3,2026
627,374,177,2026-01-30,4,4,5,1,2026
628,185,144,2025-01-15,1,2,3,1,2025
629,274,55,2025-10-31,2,4,44,10,2025
630,491,70,2026-01-14,2,2,3,1,2026
631,231,2,2024-05-29,2,2,22,5,2024
632,288,21,2026-02-21,1,5,8,2,2026
633,114,177,2025-12-05,2,4,49,12,2025
634,53,194,2024-06-25,4,1,26,6,2024
635,400,98,2025-06-28,2,5,26,6,2025
636,470,165,2024-08-06,3,1,32,8,2024
637,343,77,2024-10-10,1,3,41,10,2024
638,58,89,2025-03-24,2,0,13,3,2025
639,409,17,2024-11-19,4,1,47,11,2024
640,192,162,2025-10-03,1,4,40,10,2025
641,367,45,2026-02-26,1,3,9,2,2026
642,361,79,2025-03-22,4,5,12,3,2025
643,98,40,2026-01-06,1,1,2,1,2026
644,383,13,2026-03-07,4,5,10,3,2026
645,259,91,2024-09-01,1,6,35,9,2024
646,497,198,2025-01-14,4,1,3,1,2025
647,432,88,2025-10-01,3,2,40,10,2025
648,157,96,2025-01-24,3,4,4,1,2025
649,383,181,2024-06-14,2,4,24,6,2024
650,197,196,2024-05-14,1,1,20,5,2024
651,399,31,2025-04-07,2,0,15,4,2025
652,294,77,2024-03-12,1,1,11,3,2024
653,489,96,2025-11-28,2,4,48,11,2025
654,392,36,2025-05-09,2,4,19,5,2025
655,29,13,2026-01-01,3,3,1,1,2026
656,423,112,2025-09-22,4,0,39,9,2025
657,207,111,2025-12-06,3,5,49,12,2025
658,146,63,2024-11-26,2,1,48,11,2024
659,135,175,2024-03-30,2,5,13,3,2024
660,9,69,2024-11-01,3,4,44,11,2024
661,426,116,2024-09-06,3,4,36,9,2024
662,28,71,2026-03-09,4,0,11,3,2026
663,100,149,2024-07-21,4,6,29,7,2024
664,231,196,2025-05-09,1,4,19,5,2025
665,337,64,2025-01-19,1,6,3,1,2025
666,104,78,2025-04-26,2,5,17,4,2025
667,500,113,2025-07-30,1,2,31,7,2025
668,56,36,2024-07-17,4,2,29,7,2024
669,362,9,2024-12-14,3,5,50,12,2024
670,202,47,2024-04-02,3,1,14,4,2024
671,65,151,2024-09-24,3,1,39,9,2024
672,443,117,2024-06-22,1,5,25,6,2024
673,251,34,2025-03-20,1,3,12,3,2025
674,81,8,2026-01-10,4,5,2,1,2026
675,296,123,2024-09-26,4,3,39,9,2024
676,39,171,2025-10-22,2,2,43,10,2025
677,124,173,2025-05-14,4,2,20,5,2025
678,435,104,2025-12-28,3,6,52,12,2025
679,307,99,2025-04-14,4,0,16,4,2025
680,255,88,2024-09-14,4,5,37,9,2024
681,208,13,2025-09-06,1,5,36,9,2025
682,105,45,2024-11-12,3,1,46,11,2024
683,329,182,2025-10-14,2,1,42,10,2025
684,183,180,2024-04-01,2,0,14,4,2024
685,296,89,2025-09-20,1,5,38,9,2025
686,352,12,2025-05-07,4,2,19,5,2025
687,149,71,2024-06-13,1,3,24,6,2024
688,355,35,2025-05-20,3,1,21,5,2025
689,404,26,2024-04-21,1,6,16,4,2024
690,320,135,2025-08-17,3,6,33,8,2025
691,207,15,2024-10-10,2,3,41,10,2024
692,349,192,2026-03-09,2,0,11,3,2026
693,16,146,2024-07-22,1,0,30,7,2024
694,112,45,2025-05-23,4,4,21,5,2025
695,489,60,2025-03-17,2,0,12,3,2025
696,40,186,2024-09-22,1,6,38,9,2024
697,322,50,2024-06-20,4,3,25,6,2024
698,17,171,2025-11-04,3,1,45,11,2025
699,320,83,2024-12-23,3,0,52,12,2024
700,463,100,2024-05-28,3,1,22,5,2024
701,220,174,2025-12-09,2,1,50,12,2025
702,315,156,2024-06-28,2,4,26,6,2024
703,339,98,2026-02-25,4,2,9,2,2026
704,175,107,2024-04-29,3,0,18,4,2024
705,364,4,2024-10-11,2,4,41,10,2024
706,78,98,2025-11-10,2,0,46,11,2025
707,80,49,2024-05-18,4,5,20,5,2024
708,191,4,2024-06-19,4,2,25,6,2024
709,108,29,2024-04-06,3,5,14,4,2024
710,358,128,2025-06-30,3,0,27,6,2025
711,243,60,2024-07-30,1,1,31,7,2024
712,57,121,2025-07-26,1,5,30,7,2025
713,291,200,2026-02-15,4,6,7,2,2026
714,30,3,2024-04-09,3,1,15,4,2024
715,7,53,2025-12-28,1,6,52,12,2025
716,414,15,2024-12-16,3,0,51,12,2024
717,23,16,2024-10-30,1,2,44,10,2024
718,47,114,2024-11-01,3,4,44,11,2024
719,239,185,2026-01-08,2,3,2,1,2026
720,140,187,2025-07-22,3,1,30,7,2025
721,103,140,2024-08-29,1,3,35,8,2024
722,63,120,2025-02-14,2,4,7,2,2025
723,399,47,2024-10-27,3,6,43,10,2024
724,29,127,2024-12-12,1,3,50,12,2024
725,188,96,2025-01-15,1,2,3,1,2025
726,179,31,2024-05-23,3,3,21,5,2024
727,297,79,2024-07-07,2,6,27,7,2024
728,224,174,2024-05-03,1,4,18,5,2024
729,487,176,2025-12-18,3,3,51,12,2025
730,323,178,2025-03-26,4,2,13,3,2025
731,320,95,2026-02-23,2,0,9,2,2026
732,350,25,2024-09-08,2,6,36,9,2024
733,81,106,2025-07-18,4,4,29,7,2025
734,113,190,2024-07-03,4,2,27,7,2024
735,144,14,2025-06-01,2,6,22,6,2025
736,141,88,2024-06-08,2,5,23,6,2024
737,347,57,2025-09-25,1,3,39,9,2025
738,280,37,2024-03-12,2,1,11,3,2024
739,351,10,2024-07-11,1,3,28,7,2024
740,225,68,2024-08-07,4,2,32,8,2024
741,318,198,2024-08-11,1,6,32,8,2024
742,259,117,2025-12-13,1,5,50,12,2025
743,498,188,2026-03-02,2,0,10,3,2026
744,211,65,2025-06-03,2,1,23,6,2025
745,205,126,2025-11-03,2,0,45,11,2025
746,26,80,2025-01-29,4,2,5,1,2025
747,138,67,2025-10-25,2,5,43,10,2025
748,269,95,2025-11-22,3,5,47,11,2025
749,358,83,2025-03-27,1,3,13,3,2025
750,41,18,2025-11-26,4,2,48,11,2025
751,41,38,2025-05-08,2,3,19,5,2025
752,210,13,2025-10-04,4,5,40,10,2025
753,465,5,2025-12-03,4,2,49,12,2025
754,446,169,2025-03-30,1,6,13,3,2025
755,11,62,2025-10-15,2,2,42,10,2025
756,126,181,2024-10-16,4,2,42,10,2024
757,401,23,2024-05-10,3,4,19,5,2024
758,207,117,2024-09-08,3,6,36,9,2024
759,426,87,2024-09-14,3,5,37,9,2024
760,166,2,2025-04-01,4,1,14,4,2025
761,210,183,2024-12-14,2,5,50,12,2024
762,394,11,2025-03-28,2,4,13,3,2025
763,262,181,2025-10-27,4,0,44,10,2025
764,357,169,2024-09-01,4,6,35,9,2024
765,393,54,2025-08-28,3,3,35,8,2025
766,204,109,2025-09-02,1,1,36,9,2025
767,285,59,2024-08-09,3,4,32,8,2024
768,257,10,2024-09-28,2,5,39,9,2024
769,330,194,2025-12-10,2,2,50,12,2025
770,415,179,2024-04-01,1,0,14,4,2024
771,497,144,2025-06-29,2,6,26,6,2025
772,190,85,2025-06-08,4,6,23,6,2025
773,261,42,2024-11-10,2,6,45,11,2024
774,146,181,2025-08-19,3,1,34,8,2025
775,138,41,2024-03-13,2,2,11,3,2024
776,35,106,2024-10-31,2,3,44,10,2024
777,304,125,2024-12-26,1,3,52,12,2024
778,285,173,2025-05-16,2,4,20,5,2025
779,381,95,2025-01-19,1,6,3,1,2025
780,51,127,2025-11-08,3,5,45,11,2025
781,361,198,2025-01-02,1,3,1,1,2025
782,276,66,2025-07-30,3,2,31,7,2025
783,339,97,2025-12-03,3,2,49,12,2025
784,429,100,2024-05-07,3,1,19,5,2024
785,281,129,2024-04-01,4,0,14,4,2024
786,445,77,2025-07-04,3,4,27,7,2025
787,485,127,2026-02-22,4,6,8,2,2026
788,281,186,2024-10-08,2,1,41,10,2024
789,236,180,2025-04-04,4,4,14,4,2025
790,60,187,2025-07-11,1,4,28,7,2025
791,121,41,2024-09-05,3,3,36,9,2024
792,488,65,2025-04-29,3,1,18,4,2025
793,87,98,2024-11-28,3,3,48,11,2024
794,22,126,2025-10-30,4,3,44,10,2025
795,165,124,2024-05-09,1,3,19,5,2024
796,400,116,2024-06-13,1,3,24,6,2024
797,243,194,2025-11-12,1,2,46,11,2025
798,345,78,2024-06-30,1,6,26,6,2024
799,184,150,2024-08-17,1,5,33,8,2024
800,232,156,2024-06-16,1,6,24,6,2024
801,26,164,2025-06-28,4,5,26,6,2025
802,26,172,2025-04-29,1,1,18,4,2025
803,85,48,2024-09-22,1,6,38,9,2024
804,349,181,2025-11-05,2,2,45,11,2025
805,233,17,2025-08-19,1,1,34,8,2025
806,457,182,2026-01-16,2,4,3,1,2026
807,325,189,2025-12-16,1,1,51,12,2025
808,205,135,2025-09-07,4,6,36,9,2025
809,146,169,2025-04-13,3,6,15,4,2025
810,134,8,2026-01-08,2,3,2,1,2026
811,286,197,2024-07-09,3,1,28,7,2024
812,481,182,2025-01-12,3,6,2,1,2025
813,55,16,2026-02-09,1,0,7,2,2026
814,359,122,2026-02-17,1,1,8,2,2026
815,454,152,2024-11-17,2,6,46,11,2024
816,140,73,2026-01-25,1,6,4,1,2026
817,279,152,2026-01-03,4,5,1,1,2026
818,477,109,2026-02-12,2,3,7,2,2026
819,177,116,2024-03-13,3,2,11,3,2024
820,324,194,2024-11-24,1,6,47,11,2024
821,187,26,2025-07-23,4,2,30,7,2025
822,472,62,2025-06-16,2,0,25,6,2025
823,212,127,2025-08-15,2,4,33,8,2025
824,70,87,2025-01-11,3,5,2,1,2025
825,212,15,2025-09-29,3,0,40,9,2025
826,203,116,2025-04-02,2,2,14,4,2025
827,23,69,2024-08-24,1,5,34,8,2024
828,253,13,2024-03-21,3,3,12,3,2024
829,85,180,2025-06-07,2,5,23,6,2025
830,359,178,2025-06-30,1,0,27,6,2025
831,9,85,2025-05-03,2,5,18,5,2025
832,402,18,2025-11-23,2,6,47,11,2025
833,87,10,2025-03-04,1,1,10,3,2025
834,288,57,2024-12-17,2,1,51,12,2024
835,320,53,2024-10-17,3,3,42,10,2024
836,375,159,2024-11-02,2,5,44,11,2024
837,114,63,2024-10-22,4,1,43,10,2024
838,110,18,2025-02-11,3,1,7,2,2025
839,482,114,2024-08-15,1,3,33,8,2024
840,63,85,2025-03-12,1,2,11,3,2025
841,257,22,2025-06-17,3,1,25,6,2025
842,462,101,2025-04-11,2,4,15,4,2025
843,306,34,2024-10-19,3,5,42,10,2024
844,240,58,2025-02-02,3,6,5,2,2025
845,219,145,2025-04-11,1,4,15,4,2025
846,316,160,2024-06-17,2,0,25,6,2024
847,147,70,2025-08-24,1,6,34,8,2025
848,423,125,2025-03-24,1,0,13,3,2025
849,53,125,2024-10-31,1,3,44,10,2024
850,162,55,2025-07-11,3,4,28,7,2025
851,401,89,2025-07-03,3,3,27,7,2025
852,442,31,2024-07-09,1,1,28,7,2024
853,122,72,2025-05-06,1,1,19,5,2025
854,380,170,2024-06-14,2,4,24,6,2024
855,241,155,2025-02-23,4,6,8,2,2025
856,235,103,2025-10-23,2,3,43,10,2025
857,434,27,2025-11-16,4,6,46,11,2025
858,138,198,2024-04-10,2,2,15,4,2024
859,494,10,2025-07-24,4,3,30,7,2025
860,399,86,2025-06-02,2,0,23,6,2025
861,387,60,2024-10-14,1,0,42,10,2024
862,328,171,2024-08-09,4,4,32,8,2024
863,169,4,2025-11-04,4,1,45,11,2025
864,195,19,2024-04-16,4,1,16,4,2024
865,336,141,2025-12-14,2,6,50,12,2025
866,314,15,2025-04-17,3,3,16,4,2025
867,193,53,2025-09-13,4,5,37,9,2025
868,158,26,2024-09-22,1,6,38,9,2024
869,265,150,2025-06-18,4,2,25,6,2025
870,113,189,2025-09-15,3,0,38,9,2025
871,151,15,2024-06-18,4,1,25,6,2024
872,342,54,2025-09-30,3,1,40,9,2025
873,400,138,2025-07-29,4,1,31,7,2025
874,394,23,2024-04-27,4,5,17,4,2024
875,33,10,2025-04-02,2,2,14,4,2025
876,191,29,2024-09-10,2,1,37,9,2024
877,209,43,2025-07-17,4,3,29,7,2025
878,165,50,2025-05-29,4,3,22,5,2025
879,184,120,2025-07-15,2,1,29,7,2025
880,309,174,2026-01-15,2,3,3,1,2026
881,261,86,2026-02-25,2,2,9,2,2026
882,75,146,2024-11-19,4,1,47,11,2024
883,266,99,2025-08-16,1,5,33,8,2025
884,20,31,2024-11-26,2,1,48,11,2024
885,49,15,2024-05-07,1,1,19,5,2024
886,380,166,2025-10-01,1,2,40,10,2025
887,384,94,2025-03-01,3,5,9,3,2025
888,483,33,2024-08-27,3,1,35,8,2024
889,169,51,2024-06-03,3,0,23,6,2024
890,100,35,2024-12-22,2,6,51,12,2024
891,209,86,2025-08-21,1,3,34,8,2025
892,133,31,2025-06-19,1,3,25,6,2025
893,320,158,2024-07-03,3,2,27,7,2024
894,110,5,2025-01-22,2,2,4,1,2025
895,494,54,2026-01-30,1,4,5,1,2026
896,187,31,2024-12-24,4,1,52,12,2024
897,72,175,2026-02-02,2,0,6,2,2026
898,44,36,2024-08-09,2,4,32,8,2024
899,103,184,2024-12-07,4,5,49,12,2024
900,434,6,2025-11-03,4,0,45,11,2025
901,198,73,2024-07-02,3,1,27,7,2024
902,128,12,2024-04-28,3,6,17,4,2024
903,329,102,2024-03-15,2,4,11,3,2024
904,89,167,2024-07-11,1,3,28,7,2024
905,392,102,2025-10-05,1,6,40,10,2025
906,409,116,2025-11-21,4,4,47,11,2025
907,252,134,2024-12-21,3,5,51,12,2024
908,441,18,2025-07-28,4,0,31,7,2025
909,65,142,2025-09-12,4,4,37,9,2025
910,358,77,2024-03-19,2,1,12,3,2024
911,253,121,2026-02-28,2,5,9,2,2026
912,228,17,2024-04-17,2,2,16,4,2024
913,259,168,2026-03-04,2,2,10,3,2026
914,322,69,2024-05-03,4,4,18,5,2024
915,373,131,2024-07-13,3,5,28,7,2024
916,310,50,2025-05-15,2,3,20,5,2025
917,283,150,2025-12-27,1,5,52,12,2025
918,276,111,2025-02-15,3,5,7,2,2025
919,398,186,2025-03-19,2,2,12,3,2025
920,238,30,2024-03-25,2,0,13,3,2024
921,117,11,2025-12-25,2,3,52,12,2025
922,103,149,2026-03-09,4,0,11,3,2026
923,381,23,2025-09-09,2,1,37,9,2025
924,57,35,2024-12-05,1,3,49,12,2024
925,146,13,2024-11-07,1,3,45,11,2024
926,313,95,2025-08-13,1,2,33,8,2025
927,478,141,2024-08-06,4,1,32,8,2024
928,358,91,2025-06-08,4,6,23,6,2025
929,25,168,2024-11-14,2,3,46,11,2024
930,201,157,2024-07-06,2,5,27,7,2024
931,46,71,2024-11-08,1,4,45,11,2024
932,405,22,2024-03-25,3,0,13,3,2024
933,28,66,2025-06-04,3,2,23,6,2025
934,170,162,2026-02-06,4,4,6,2,2026
935,366,27,2025-11-30,2,6,48,11,2025
936,284,199,2025-03-01,2,5,9,3,2025
937,196,145,2025-04-10,1,3,15,4,2025
938,361,11,2024-05-23,1,3,21,5,2024
939,469,63,2025-12-14,4,6,50,12,2025
940,305,183,2025-02-02,3,6,5,2,2025
941,325,159,2025-11-14,3,4,46,11,2025
942,123,101,2024-12-10,3,1,50,12,2024
943,239,78,2025-09-18,4,3,38,9,2025
944,208,175,2025-03-09,4,6,10,3,2025
945,154,183,2025-10-31,3,4,44,10,2025
946,64,178,2024-08-04,2,6,31,8,2024
947,137,48,2024-08-01,2,3,31,8,2024
948,442,58,2026-02-13,3,4,7,2,2026
949,330,94,2024-05-13,3,0,20,5,2024
950,264,149,2024-12-15,2,6,50,12,2024
951,160,5,2026-02-15,2,6,7,2,2026
952,171,173,2025-09-09,4,1,37,9,2025
953,180,114,2025-04-28,1,0,18,4,2025
954,55,151,2025-07-29,1,1,31,7,2025
955,361,185,2024-12-05,1,3,49,12,2024
956,167,43,2025-08-11,4,0,33,8,2025
957,288,159,2025-12-10,2,2,50,12,2025
958,487,31,2024-12-03,3,1,49,12,2024
959,234,29,2026-02-25,1,2,9,2,2026
960,305,113,2024-07-17,4,2,29,7,2024
961,195,154,2024-03-15,4,4,11,3,2024
962,95,174,2025-01-20,4,0,4,1,2025
963,354,183,2025-06-25,2,2,26,6,2025
964,442,42,2024-06-13,4,3,24,6,2024
965,395,30,2025-10-03,2,4,40,10,2025
966,275,157,2025-12-28,1,6,52,12,2025
967,13,154,2024-09-17,3,1,38,9,2024
968,251,87,2025-06-13,4,4,24,6,2025
969,218,52,2025-06-02,1,0,23,6,2025
970,207,90,2025-04-01,2,1,14,4,2025
971,288,199,2024-10-17,3,3,42,10,2024
972,59,61,2025-10-07,2,1,41,10,2025
973,415,79,2025-02-05,1,2,6,2,2025
974,391,23,2025-01-31,2,4,5,1,2025
975,223,146,2024-10-16,1,2,42,10,2024
976,468,107,2024-07-02,1,1,27,7,2024
977,115,62,2025-11-01,4,5,44,11,2025
978,360,160,2025-09-16,2,1,38,9,2025
979,289,176,2024-08-22,1,3,34,8,2024
980,83,167,2024-12-07,2,5,49,12,2024
981,48,72,2025-06-14,2,5,24,6,2025
982,472,198,2026-01-19,1,0,4,1,2026
983,17,138,2024-08-19,2,0,34,8,2024
984,225,73,2026-03-10,4,1,11,3,2026
985,225,50,2025-12-17,3,2,51,12,2025
986,246,32,2025-01-11,4,5,2,1,2025
987,420,190,2026-03-01,4,6,9,3,2026
988,494,184,2024-06-04,4,1,23,6,2024
989,201,58,2024-04-20,3,5,16,4,2024
990,287,170,2024-04-16,1,1,16,4,2024
991,440,176,2024-08-23,2,4,34,8,2024
992,34,55,2025-08-12,1,1,33,8,2025
993,169,8,2025-11-03,1,0,45,11,2025
994,157,112,2024-06-05,2,2,23,6,2024
995,139,195,2024-04-20,4,5,16,4,2024
996,57,159,2026-02-14,1,5,7,2,2026
997,138,193,2025-06-28,4,5,26,6,2025
998,421,179,2024-05-29,2,2,22,5,2024
999,290,182,2025-05-07,4,2,19,5,2025
1000,253,43,2024-10-31,2,3,44,10,2024
1001,44,82,2025-01-10,2,4,2,1,2025
1002,391,98,2025-04-18,2,4,16,4,2025
1003,285,100,2024-04-17,3,2,16,4,2024
1004,207,180,2025-07-15,1,1,29,7,2025
1005,43,82,2025-04-23,2,2,17,4,2025
1006,211,4,2025-10-03,3,4,40,10,2025
1007,440,157,2024-11-16,4,5,46,11,2024
1008,492,63,2025-05-11,4,6,19,5,2025
1009,492,106,2025-11-07,2,4,45,11,2025
1010,402,146,2024-10-11,3,4,41,10,2024
1011,93,196,2025-01-07,2,1,2,1,2025
1012,426,79,2025-03-25,4,1,13,3,2025
1013,377,94,2024-05-26,3,6,21,5,2024
1014,52,94,2025-01-12,3,6,2,1,2025
1015,45,114,2024-10-12,4,5,41,10,2024
1016,20,57,2025-01-07,3,1,2,1,2025
1017,308,83,2025-02-21,4,4,8,2,2025
1018,392,86,2025-05-28,2,2,22,5,2025
1019,73,98,2026-03-06,4,4,10,3,2026
1020,301,7,2025-10-03,4,4,40,10,2025
1021,71,130,2025-08-08,1,4,32,8,2025
1022,388,183,2024-05-02,3,3,18,5,2024
1023,477,83,2025-04-22,2,1,17,4,2025
1024,442,12,2024-03-26,4,1,13,3,2024
1025,98,50,2024-05-18,2,5,20,5,2024
1026,112,50,2025-06-19,1,3,25,6,2025
1027,100,191,2025-12-11,1,3,50,12,2025
1028,376,153,2024-11-06,4,2,45,11,2024
1029,241,63,2024-05-23,2,3,21,5,2024
1030,198,175,2024-06-28,4,4,26,6,2024
1031,375,6,2024-11-26,4,1,48,11,2024
1032,232,124,2024-04-25,4,3,17,4,2024
1033,424,51,2024-08-28,4,2,35,8,2024
1034,158,196,2025-01-23,3,3,4,1,2025
1035,435,137,2026-02-01,2,6,5,2,2026
1036,141,123,2025-07-12,4,5,28,7,2025
1037,351,13,2025-12-28,1,6,52,12,2025
1038,395,50,2024-11-25,1,0,48,11,2024
1039,450,47,2024-08-08,4,3,32,8,2024
1040,426,47,2025-11-20,1,3,47,11,2025
1041,366,109,2025-12-16,1,1,51,12,2025
1042,362,92,2024-07-28,4,6,30,7,2024
1043,169,176,2024-09-14,3,5,37,9,2024
1044,500,22,2024-05-18,4,5,20,5,2024
1045,103,50,2025-12-20,3,5,51,12,2025
1046,295,82,2024-11-19,3,1,47,11,2024
1047,346,38,2025-01-30,3,3,5,1,2025
1048,296,48,2024-05-25,4,5,21,5,2024
1049,404,158,2025-10-03,1,4,40,10,2025
1050,79,82,2026-02-05,4,3,6,2,2026
1051,48,115,2025-08-21,4,3,34,8,2025
1052,51,197,2024-04-08,3,0,15,4,2024
1053,123,134,2025-09-08,4,0,37,9,2025
1054,113,79,2025-07-12,4,5,28,7,2025
1055,468,114,2025-10-31,3,4,44,10,2025
1056,399,115,2025-08-05,3,1,32,8,2025
1057,414,178,2024-05-27,3,0,22,5,2024
1058,336,78,2024-12-18,2,2,51,12,2024
1059,113,37,2024-08-18,1,6,33,8,2024
1060,229,148,2024-11-07,4,3,45,11,2024
1061,396,96,2024-08-09,2,4,32,8,2024
1062,325,60,2025-09-22,2,0,39,9,2025
1063,168,145,2024-12-06,3,4,49,12,2024
1064,185,21,2026-02-02,2,0,6,2,2026
1065,199,6,2024-09-29,4,6,39,9,2024
1066,467,87,2026-02-07,2,5,6,2,2026
1067,382,145,2024-08-01,3,3,31,8,2024
1068,430,59,2025-01-19,3,6,3,1,2025
1069,285,98,2024-10-26,1,5,43,10,2024
1070,162,186,2025-06-09,4,0,24,6,2025
1071,82,20,2024-05-20,4,0,21,5,2024
1072,75,173,2025-11-13,3,3,46,11,2025
1073,282,11,2025-08-11,4,0,33,8,2025
1074,299,64,2025-09-06,1,5,36,9,2025
1075,257,177,2025-12-24,3,2,52,12,2025
1076,303,35,2024-07-25,4,3,30,7,2024
1077,247,178,2025-05-06,2,1,19,5,2025
1078,251,122,2025-04-22,4,1,17,4,2025
1079,150,172,2025-11-11,2,1,46,11,2025
1080,441,90,2024-10-06,3,6,40,10,2024
1081,415,196,2025-10-12,2,6,41,10,2025
1082,287,140,2026-02-05,3,3,6,2,2026
1083,452,141,2025-10-16,2,3,42,10,2025
1084,457,107,2026-01-24,4,5,4,1,2026
1085,23,147,2025-11-29,4,5,48,11,2025
1086,240,36,2024-12-02,1,0,49,12,2024
1087,18,74,2024-09-04,2,2,36,9,2024
1088,431,129,2024-11-01,4,4,44,11,2024
1089,62,44,2025-03-04,1,1,10,3,2025
1090,25,58,2025-03-05,4,2,10,3,2025
1091,441,196,2024-06-16,2,6,24,6,2024
1092,387,16,2024-06-29,2,5,26,6,2024
1093,366,24,2025-04-15,1,1,16,4,2025
1094,438,78,2024-11-06,3,2,45,11,2024
1095,303,155,2025-01-06,2,0,2,1,2025
1096,259,140,2025-07-30,1,2,31,7,2025
1097,412,108,2025-01-02,3,3,1,1,2025
1098,80,148,2024-08-17,3,5,33,8,2024
1099,72,121,2026-03-05,4,3,10,3,2026
1100,325,22,2024-06-01,2,5,22,6,2024
1101,47,110,2025-12-26,4,4,52,12,2025
1102,473,182,2024-04-05,1,4,14,4,2024
1103,2,48,2026-02-14,1,5,7,2,2026
1104,95,195,2024-06-18,1,1,25,6,2024
1105,445,133,2024-10-11,3,4,41,10,2024
1106,188,91,2025-07-23,4,2,30,7,2025
1107,441,171,2024-06-23,4,6,25,6,2024
1108,453,37,2024-03-27,3,2,13,3,2024
1109,103,81,2025-05-11,4,6,19,5,2025
1110,454,174,2025-01-13,1,0,3,1,2025
1111,405,75,2024-08-27,2,1,35,8,2024
1112,235,67,2025-02-23,3,6,8,2,2025
1113,272,140,2024-05-12,3,6,19,5,2024
1114,400,145,2024-06-23,3,6,25,6,2024
1115,445,165,2025-10-17,4,4,42,10,2025
1116,426,15,2026-02-23,3,0,9,2,2026
1117,99,2,2025-08-05,3,1,32,8,2025
1118,72,21,2024-04-15,1,0,16,4,2024
1119,417,150,2024-12-21,2,5,51,12,2024
1120,130,151,2025-05-21,2,2,21,5,2025
1121,142,193,2025-03-10,1,0,11,3,2025
1122,329,82,2024-05-01,3,2,18,5,2024
1123,100,39,2026-03-01,2,6,9,3,2026
1124,248,150,2025-10-13,4,0,42,10,2025
1125,270,117,2024-03-26,3,1,13,3,2024
1126,18,99,2026-03-08,1,6,10,3,2026
1127,385,79,2025-06-06,2,4,23,6,2025
1128,168,137,2025-02-06,3,3,6,2,2025
1129,178,186,2025-02-05,3,2,6,2,2025
1130,89,128,2025-02-06,1,3,6,2,2025
1131,148,14,2025-05-09,4,4,19,5,2025
1132,228,150,2025-06-21,2,5,25,6,2025
1133,172,155,2025-09-01,3,0,36,9,2025
1134,47,184,2025-03-30,2,6,13,3,2025
1135,198,102,2026-01-27,3,1,5,1,2026
1136,470,9,2025-01-08,4,2,2,1,2025
1137,352,193,2024-11-02,3,5,44,11,2024
1138,233,162,2026-03-05,4,3,10,3,2026
1139,49,27,2024-07-21,4,6,29,7,2024
1140,418,184,2026-02-19,1,3,8,2,2026
1141,429,164,2024-10-18,1,4,42,10,2024
1142,317,195,2025-11-22,2,5,47,11,2025
1143,405,142,2025-02-06,4,3,6,2,2025
1144,429,8,2024-12-07,2,5,49,12,2024
1145,376,127,2025-07-29,3,1,31,7,2025
1146,247,180,2025-05-11,2,6,19,5,2025
1147,107,9,2024-12-03,4,1,49,12,2024
1148,174,81,2024-05-16,3,3,20,5,2024
1149,159,198,2026-02-26,1,3,9,2,2026
1150,468,119,2025-08-21,2,3,34,8,2025
1151,59,17,2026-01-01,4,3,1,1,2026
1152,56,173,2024-09-04,2,2,36,9,2024
1153,400,79,2024-08-12,4,0,33,8,2024
1154,73,154,2024-09-01,2,6,35,9,2024
1155,221,5,2024-07-25,3,3,30,7,2024
