product_id,order_date,day_of_week,month,total_daily_quantity
154,2025-10-14,1,10,3
154,2025-10-15,2,10,3
154,2025-12-14,6,12,3
154,2025-12-25,3,12,3
154,2025-12-30,1,12,4
154,2026-02-07,5,2,3
154,2026-02-21,5,2,5
155,2024-03-24,6,3,2
155,2024-05-03,4,5,2
155,2024-05-26,6,5,4
155,2024-06-02,6,6,3
155,2024-08-26,0,8,4
155,2024-08-28,2,8,1
155,2024-09-07,5,9,1
155,2024-09-15,6,9,3
155,2024-11-21,3,11,4
155,2024-12-16,0,12,3
155,2024-12-19,3,12,5
155,2024-12-22,6,12,2
155,2024-12-29,6,12,4
155,2025-01-06,0,1,2
155,2025-01-25,5,1,2
155,2025-01-28,1,1,2
155,2025-02-23,6,2,4
155,2025-03-04,1,3,2
155,2025-06-04,2,6,1
155,2025-06-08,6,6,2
155,2025-06-28,5,6,3
155,2025-07-03,3,7,1
155,2025-07-07,0,7,2
155,2025-08-03,6,8,2
155,2025-09-01,0,9,3
155,2025-09-02,1,9,4
155,2025-09-20,5,9,4
155,2025-10-09,3,10,4
155,2025-11-08,5,11,3
155,2025-11-09,6,11,1
155,2025-12-17,2,12,2
155,2025-12-22,0,12,4
155,2026-01-11,6,1,3
155,2026-02-03,1,2,4
155,2026-03-04,2,3,4
155,2026-03-08,6,3,4
156,2024-06-14,4,6,4
156,2024-06-16,6,6,1
156,2024-06-28,4,6,2
156,2024-07-29,0,7,3
156,2024-08-20,1,8,3
156,2024-08-28,2,8,2
156,2024-10-16,2,10,4
156,2024-11-08,4,11,1
156,2024-11-23,5,11,2
156,2025-01-03,4,1,1
156,2025-01-18,5,1,4
156,2025-01-19,6,1,2
156,2025-01-24,4,1,3
156,2025-03-09,6,3,1
156,2025-03-18,1,3,3
156,2025-06-22,6,6,4
156,2025-06-27,4,6,3
156,2025-08-16,5,8,1
156,2025-08-31,6,8,4
156,2025-12-09,1,12,4
156,2025-12-20,5,12,4
156,2026-01-05,0,1,2
156,2026-02-16,0,2,4
157,2024-03-25,0,3,1
157,2024-05-18,5,5,1
157,2024-06-24,0,6,4
157,2024-06-29,5,6,2
157,2024-07-06,5,7,2
157,2024-08-01,3,8,3
157,2024-08-14,2,8,4
157,2024-09-08,6,9,2
157,2024-11-07,3,11,3
157,2024-11-16,5,11,4
157,2024-11-20,2,11,1
157,2024-12-05,3,12,4
157,2024-12-15,6,12,2
157,2025-01-07,1,1,4
157,2025-02-11,1,2,1
157,2025-02-21,4,2,2
157,2025-04-15,1,4,1
157,2025-04-25,4,4,2
157,2025-05-12,0,5,4
157,2025-06-16,0,6,2
157,2025-09-16,1,9,2
157,2025-09-26,4,9,4
157,2025-10-17,4,10,6
157,2025-12-08,0,12,2
157,2025-12-28,6,12,1
157,2026-02-07,5,2,1
158,2024-03-10,6,3,4
158,2024-04-27,5,4,4
158,2024-05-03,4,5,2
158,2024-06-09,6,6,4
158,2024-07-03,2,7,3
158,2024-10-06,6,10,4
158,2024-11-10,6,11,4
158,2024-11-24,6,11,2
158,2025-01-23,3,1,2
158,2025-03-24,0,3,3
158,2025-05-15,3,5,1
158,2025-05-31,5,5,4
158,2025-06-12,3,6,4
158,2025-06-18,2,6,1
158,2025-08-13,2,8,3
158,2025-10-03,4,10,1
158,2025-10-07,1,10,3
158,2025-11-06,3,11,3
158,2025-12-14,6,12,1
158,2026-01-10,5,1,3
158,2026-03-01,6,3,2
158,2026-03-07,5,3,4
159,2024-05-25,5,5,4
159,2024-06-02,6,6,2
159,2024-06-29,5,6,1
159,2024-07-21,6,7,4
159,2024-07-30,1,7,4
159,2024-10-21,0,10,1
159,2024-11-02,5,11,2
159,2024-11-09,5,11,2
159,2024-12-24,1,12,1
159,2024-12-31,1,12,3
159,2025-01-17,4,1,1
159,2025-02-05,2,2,4
159,2025-02-09,6,2,2
159,2025-04-22,1,4,4
159,2025-05-24,5,5,3
159,2025-05-30,4,5,1
159,2025-06-19,3,6,1
159,2025-06-30,0,6,1
159,2025-10-04,5,10,2
159,2025-10-12,6,10,2
159,2025-10-21,1,10,1
159,2025-11-14,4,11,3
159,2025-12-10,2,12,2
159,2026-01-20,1,1,4
159,2026-02-08,6,2,3
159,2026-02-11,2,2,3
159,2026-02-14,5,2,1
159,2026-02-16,0,2,3
159,2026-02-26,3,2,2
160,2024-03-23,5,3,3
160,2024-04-01,0,4,4
160,2024-04-30,1,4,1
160,2024-05-15,2,5,1
160,2024-06-13,3,6,2
160,2024-06-17,0,6,2
160,2024-07-05,4,7,3
160,2024-07-14,6,7,4
160,2024-08-04,6,8,1
160,2024-08-06,1,8,2
160,2024-09-09,0,9,3
160,2024-09-30,0,9,1
160,2025-02-20,3,2,4
160,2025-05-05,0,5,1
160,2025-06-16,0,6,1
160,2025-06-27,4,6,1
160,2025-07-15,1,7,4
160,2025-07-21,0,7,2
160,2025-08-06,2,8,2
160,2025-08-09,5,8,2
160,2025-09-12,4,9,1
160,2025-09-13,5,9,2
160,2025-09-16,1,9,2
160,2025-10-12,6,10,1
160,2025-12-29,0,12,1
160,2026-02-01,6,2,3
161,2024-03-22,4,3,3
161,2024-04-25,3,4,3
161,2024-06-18,1,6,4
161,2024-07-24,2,7,4
161,2024-08-05,0,8,3
161,2024-09-16,0,9,4
161,2024-11-08,4,11,2
161,2024-11-28,3,11,3
161,2024-12-02,0,12,2
161,2024-12-17,1,12,1
161,2025-02-27,3,2,3
161,2025-03-18,1,3,1
161,2025-04-08,1,4,4
161,2025-04-17,3,4,3
161,2025-05-10,5,5,2
161,2025-05-19,0,5,2
161,2025-05-30,4,5,4
161,2025-06-09,0,6,3
161,2025-06-23,0,6,2
161,2025-06-24,1,6,4
161,2025-06-25,2,6,4
161,2025-07-22,1,7,4
161,2025-08-05,1,8,4
161,2025-08-26,1,8,3
161,2025-10-25,5,10,6
161,2026-02-08,6,2,2
161,2026-03-10,1,3,1
162,2024-04-17,2,4,3
162,2024-05-19,6,5,1
162,2024-06-13,3,6,1
162,2024-07-20,5,7,1
162,2024-08-10,5,8,1
162,2024-09-15,6,9,4
162,2024-10-21,0,10,3
162,2024-10-31,3,10,2
162,2025-02-26,2,2,1
162,2025-03-14,4,3,4
162,2025-03-27,3,3,2
162,2025-04-23,2,4,3
162,2025-04-29,1,4,1
162,2025-06-10,1,6,1
162,2025-07-11,4,7,2
162,2025-08-26,1,8,3
162,2025-10-03,4,10,1
162,2025-10-26,6,10,4
162,2025-10-27,0,10,3
162,2025-11-18,1,11,3
162,2025-12-03,2,12,1
162,2026-02-06,4,2,4
162,2026-03-05,3,3,4
163,2024-04-06,5,4,2
163,2024-06-13,3,6,4
163,2024-07-06,5,7,4
163,2024-08-13,1,8,3
163,2024-10-09,2,10,4
163,2024-10-11,4,10,3
163,2024-10-12,5,10,2
163,2024-11-29,4,11,3
163,2024-12-13,4,12,3
163,2024-12-19,3,12,2
163,2025-01-05,6,1,4
163,2025-02-27,3,2,3
163,2025-03-04,1,3,3
163,2025-03-17,0,3,3
163,2025-03-22,5,3,2
163,2025-04-01,1,4,4
163,2025-04-19,5,4,3
163,2025-05-22,3,5,2
163,2025-06-16,0,6,4
163,2025-07-01,1,7,2
163,2025-07-16,2,7,4
163,2025-08-20,2,8,4
163,2025-09-29,0,9,1
163,2025-10-21,1,10,1
163,2025-11-07,4,11,2
163,2025-11-16,6,11,4
163,2025-11-26,2,11,4
163,2026-01-03,5,1,1
163,2026-01-04,6,1,1
163,2026-03-08,6,3,3
164,2024-03-28,3,3,3
164,2024-04-15,0,4,2
164,2024-04-29,0,4,4
164,2024-07-05,4,7,4
164,2024-07-06,5,7,2
164,2024-07-15,0,7,3
164,2024-09-17,1,9,4
164,2024-10-01,1,10,4
164,2024-10-05,5,10,3
164,2024-10-13,6,10,1
164,2024-10-18,4,10,1
164,2024-12-24,1,12,4
164,2025-03-03,0,3,2
164,2025-03-13,3,3,2
164,2025-03-19,2,3,4
164,2025-05-24,5,5,4
164,2025-06-28,5,6,4
164,2025-06-30,0,6,1
164,2025-07-06,6,7,4
164,2025-07-20,6,7,1
164,2025-07-24,3,7,1
164,2025-07-28,0,7,2
164,2025-08-09,5,8,2
164,2025-08-30,5,8,3
164,2025-10-20,0,10,3
164,2025-12-27,5,12,3
164,2026-01-11,6,1,2
164,2026-01-13,1,1,5
165,2024-03-13,2,3,1
165,2024-04-25,3,4,1
165,2024-08-06,1,8,3
165,2024-08-19,0,8,2
165,2024-08-26,0,8,1
165,2024-10-05,5,10,2
165,2024-10-11,4,10,4
165,2024-10-20,6,10,4
165,2024-10-21,0,10,2
165,2024-12-19,3,12,1
165,2025-01-19,6,1,3
165,2025-01-21,1,1,3
165,2025-02-17,0,2,1
165,2025-04-02,2,4,3
165,2025-05-01,3,5,4
165,2025-06-10,1,6,3
165,2025-07-13,6,7,3
165,2025-07-28,0,7,1
165,2025-08-04,0,8,1
165,2025-10-17,4,10,4
165,2025-10-20,0,10,1
166,2024-04-30,1,4,2
166,2024-06-12,2,6,3
166,2024-06-18,1,6,2
166,2024-06-30,6,6,3
166,2024-08-08,3,8,1
166,2024-08-30,4,8,1
166,2024-12-24,1,12,3
166,2025-01-15,2,1,2
166,2025-02-22,5,2,4
166,2025-03-12,2,3,1
166,2025-04-11,4,4,1
166,2025-06-11,2,6,3
166,2025-06-26,3,6,4
166,2025-08-15,4,8,3
166,2025-09-10,2,9,2
166,2025-10-01,2,10,1
166,2025-10-07,1,10,1
166,2025-11-12,2,11,3
166,2025-11-20,3,11,4
166,2025-12-20,5,12,3
166,2026-01-07,2,1,2
166,2026-01-22,3,1,1
166,2026-02-15,6,2,1
166,2026-02-22,6,2,4
167,2024-04-02,1,4,1
167,2024-04-22,0,4,2
167,2024-07-11,3,7,1
167,2024-07-26,4,7,1
167,2024-08-07,2,8,2
167,2024-09-29,6,9,2
167,2024-10-21,0,10,1
167,2024-11-20,2,11,3
167,2024-12-07,5,12,2
167,2024-12-09,0,12,3
167,2025-01-08,2,1,1
167,2025-07-09,2,7,2
167,2025-07-28,0,7,3
167,2025-08-13,2,8,4
167,2025-09-01,0,9,3
167,2025-11-11,1,11,3
167,2025-11-14,4,11,3
167,2025-12-14,6,12,3
167,2026-01-07,2,1,4
167,2026-01-22,3,1,4
167,2026-02-11,2,2,1
168,2024-04-08,0,4,4
168,2024-04-27,5,4,4
168,2024-06-11,1,6,4
168,2024-06-20,3,6,2
168,2024-06-23,6,6,4
168,2024-06-30,6,6,3
168,2024-07-21,6,7,1
168,2024-08-06,1,8,4
168,2024-09-11,2,9,6
168,2024-10-02,2,10,3
168,2024-10-15,1,10,2
168,2024-11-11,0,11,1
168,2024-11-14,3,11,2
168,2024-11-30,5,11,1
168,2024-12-08,6,12,2
168,2025-01-11,5,1,4
168,2025-02-03,0,2,4
168,2025-04-13,6,4,4
168,2025-05-02,4,5,4
168,2025-05-03,5,5,2
168,2025-06-06,4,6,3
168,2025-06-12,3,6,4
168,2025-07-10,3,7,3
168,2025-08-02,5,8,1
168,2025-09-04,3,9,2
168,2025-10-03,4,10,2
168,2025-10-11,5,10,1
168,2025-11-05,2,11,2
168,2025-12-28,6,12,2
168,2026-02-23,0,2,1
168,2026-03-04,2,3,2
168,2026-03-07,5,3,4
169,2024-04-01,0,4,4
169,2024-05-13,0,5,1
169,2024-06-18,1,6,3
169,2024-07-08,0,7,4
169,2024-08-07,2,8,3
169,2024-09-01,6,9,4
169,2024-12-30,0,12,2
169,2024-12-31,1,12,1
169,2025-01-20,0,1,4
169,2025-01-21,1,1,4
169,2025-01-23,3,1,4
169,2025-03-09,6,3,1
169,2025-03-18,1,3,1
169,2025-03-30,6,3,1
169,2025-04-13,6,4,3
169,2025-05-15,3,5,1
169,2025-05-20,1,5,4
169,2025-06-08,6,6,4
169,2026-01-01,3,1,3
170,2024-03-16,5,3,3
170,2024-04-16,1,4,1
170,2024-05-07,1,5,2
170,2024-05-15,2,5,4
170,2024-05-23,3,5,1
170,2024-05-24,4,5,1
170,2024-06-14,4,6,2
170,2024-07-12,4,7,5
170,2024-07-15,0,7,1
170,2024-08-08,3,8,1
170,2024-11-01,4,11,1
170,2025-01-13,0,1,1
170,2025-02-10,0,2,3
170,2025-04-15,1,4,4
170,2025-05-11,6,5,4
170,2025-06-15,6,6,1
170,2025-07-03,3,7,1
170,2025-08-06,2,8,3
170,2025-08-12,1,8,3
170,2025-08-14,3,8,3
170,2025-10-05,6,10,1
170,2025-11-10,0,11,4
170,2025-11-29,5,11,2
170,2026-01-01,3,1,2
170,2026-01-26,0,1,4
170,2026-02-27,4,2,1
171,2024-03-28,3,3,1
171,2024-04-23,1,4,2
171,2024-05-04,5,5,1
171,2024-06-23,6,6,4
171,2024-06-24,0,6,2
171,2024-08-09,4,8,4
171,2024-10-16,2,10,2
171,2024-11-13,2,11,4
171,2024-12-11,2,12,4
171,2024-12-18,2,12,4
171,2024-12-24,1,12,3
171,2024-12-28,5,12,4
171,2025-02-22,5,2,3
171,2025-05-21,2,5,1
171,2025-07-21,0,7,4
171,2025-10-18,5,10,1
171,2025-10-22,2,10,2
171,2025-10-30,3,10,4
171,2025-11-04,1,11,3
171,2026-01-06,1,1,3
171,2026-01-23,4,1,1
172,2024-06-11,1,6,2
172,2024-08-01,3,8,3
172,2024-09-12,3,9,4
172,2024-10-20,6,10,3
172,2024-11-01,4,11,4
172,2024-11-11,0,11,2
172,2025-01-07,1,1,1
172,2025-01-22,2,1,3
172,2025-01-26,6,1,1
172,2025-04-13,6,4,3
172,2025-04-29,1,4,1
172,2025-05-09,4,5,3
172,2025-06-06,4,6,2
172,2025-07-19,5,7,2
172,2025-10-08,2,10,1
172,2025-10-09,3,10,1
172,2025-10-26,6,10,1
172,2025-11-11,1,11,2
172,2026-02-19,3,2,4
172,2026-02-27,4,2,4
173,2024-04-04,3,4,4
173,2024-04-08,0,4,4
173,2024-04-13,5,4,4
173,2024-08-01,3,8,2
173,2024-08-02,4,8,1
173,2024-08-09,4,8,3
173,2024-09-04,2,9,2
173,2024-09-29,6,9,3
173,2024-11-23,5,11,1
173,2024-12-03,1,12,1
173,2024-12-13,4,12,1
173,2025-03-12,2,3,5
173,2025-03-18,1,3,1
173,2025-05-14,2,5,4
173,2025-05-16,4,5,2
173,2025-05-30,4,5,1
173,2025-06-30,0,6,3
173,2025-09-09,1,9,4
173,2025-11-13,3,11,3
173,2026-01-07,2,1,3
173,2026-02-04,2,2,2
174,2024-03-16,5,3,2
174,2024-05-02,3,5,2
174,2024-05-03,4,5,1
174,2024-05-10,4,5,3
174,2024-06-17,0,6,3
174,2024-08-06,1,8,3
174,2024-08-19,0,8,2
174,2024-08-31,5,8,4
174,2024-09-16,0,9,5
174,2024-10-30,2,10,3
174,2024-10-31,3,10,2
174,2024-12-23,0,12,3
174,2024-12-30,0,12,2
174,2025-01-05,6,1,3
174,2025-01-10,4,1,4
174,2025-01-13,0,1,1
174,2025-01-20,0,1,4
174,2025-02-27,3,2,4
174,2025-03-10,0,3,3
174,2025-05-09,4,5,4
174,2025-07-26,5,7,1
174,2025-09-09,1,9,4
174,2025-09-26,4,9,2
174,2025-12-09,1,12,2
174,2026-01-15,3,1,2
174,2026-02-23,0,2,2
175,2024-03-10,6,3,4
175,2024-03-30,5,3,2
175,2024-05-21,1,5,3
175,2024-06-14,4,6,1
175,2024-06-28,4,6,4
175,2024-07-17,2,7,4
175,2024-09-18,2,9,3
175,2024-12-08,6,12,2
175,2025-01-02,3,1,1
175,2025-02-14,4,2,1
175,2025-03-09,6,3,4
175,2025-04-02,2,4,3
175,2025-11-01,5,11,2
175,2025-11-18,1,11,1
175,2026-01-21,2,1,1
175,2026-02-02,0,2,2
176,2024-04-03,2,4,3
176,2024-05-09,3,5,3
176,2024-06-05,2,6,4
176,2024-08-19,0,8,2
176,2024-08-22,3,8,1
176,2024-08-23,4,8,2
176,2024-08-28,2,8,3
176,2024-08-30,4,8,2
176,2024-09-14,5,9,3
176,2024-12-28,5,12,3
176,2025-02-01,5,2,3
176,2025-02-06,3,2,4
176,2025-02-18,1,2,3
176,2025-03-04,1,3,3
176,2025-03-08,5,3,2
176,2025-03-19,2,3,2
176,2025-04-22,1,4,3
176,2025-05-04,6,5,1
176,2025-06-09,0,6,1
176,2025-07-14,0,7,4
176,2025-08-31,6,8,3
176,2025-09-07,6,9,4
176,2025-10-01,2,10,5
176,2025-10-02,3,10,3
176,2025-11-17,0,11,3
176,2025-11-28,4,11,3
176,2025-12-18,3,12,3
176,2025-12-27,5,12,1
176,2026-01-29,3,1,4
176,2026-02-18,2,2,1
176,2026-03-02,0,3,3
177,2024-03-11,0,3,1
177,2024-05-08,2,5,2
177,2024-06-12,2,6,4
177,2024-06-19,2,6,5
177,2024-09-12,3,9,4
177,2024-09-13,4,9,1
177,2024-11-02,5,11,4
177,2024-11-09,5,11,4
177,2024-11-11,0,11,2
177,2024-12-01,6,12,2
177,2025-01-07,1,1,2
177,2025-02-16,6,2,3
177,2025-03-12,2,3,1
177,2025-04-05,5,4,1
177,2025-04-06,6,4,3
177,2025-04-16,2,4,3
177,2025-05-28,2,5,3
177,2025-06-09,0,6,2
177,2025-06-24,1,6,1
177,2025-07-12,5,7,1
177,2025-08-22,4,8,2
177,2025-10-11,5,10,1
177,2025-10-26,6,10,4
177,2025-10-30,3,10,4
177,2025-11-10,0,11,2
177,2025-11-28,4,11,1
177,2025-12-05,4,12,2
177,2025-12-24,2,12,3
177,2026-01-06,1,1,1
177,2026-01-23,4,1,3
177,2026-01-27,1,1,1
177,2026-01-30,4,1,4
177,2026-02-12,3,2,2
178,2024-04-13,5,4,1
178,2024-05-27,0,5,3
178,2024-06-05,2,6,4
178,2024-06-19,2,6,3
178,2024-08-04,6,8,2
178,2024-12-29,6,12,3
178,2025-01-04,5,1,1
178,2025-01-07,1,1,4
178,2025-01-12,6,1,1
178,2025-01-28,1,1,3
178,2025-03-20,3,3,4
178,2025-03-26,2,3,4
178,2025-05-06,1,5,2
178,2025-05-28,2,5,4
178,2025-06-02,0,6,3
178,2025-06-07,5,6,3
178,2025-06-26,3,6,4
178,2025-06-30,0,6,1
178,2025-08-22,4,8,3
178,2025-10-13,0,10,4
178,2025-11-20,3,11,1
179,2024-04-01,0,4,1
179,2024-05-29,2,5,2
179,2024-06-20,3,6,1
179,2024-07-04,3,7,1
179,2024-07-05,4,7,2
179,2024-10-05,5,10,2
179,2024-10-29,1,10,1
179,2024-11-22,4,11,2
179,2024-12-07,5,12,4
179,2024-12-25,2,12,1
179,2025-01-03,4,1,2
179,2025-01-12,6,1,4
179,2025-02-11,1,2,1
179,2025-05-23,4,5,2
179,2025-05-30,4,5,2
179,2025-06-13,4,6,4
179,2025-07-02,2,7,2
179,2025-07-06,6,7,4
179,2025-09-14,6,9,3
179,2025-11-11,1,11,3
179,2025-12-01,0,12,1
179,2026-02-23,0,2,1
180,2024-04-01,0,4,2
180,2024-05-07,1,5,4
180,2024-06-17,0,6,4
180,2024-07-22,0,7,1
180,2024-07-28,6,7,4
180,2024-08-10,5,8,3
180,2024-08-13,1,8,2
180,2024-09-03,1,9,1
180,2024-11-04,0,11,2
180,2024-11-27,2,11,3
180,2025-03-26,2,3,3
180,2025-04-04,4,4,4
180,2025-04-23,2,4,2
180,2025-04-24,3,4,1
180,2025-05-11,6,5,2
180,2025-06-07,5,6,2
180,2025-06-10,1,6,4
180,2025-07-03,3,7,3
180,2025-07-15,1,7,1
180,2025-07-19,5,7,2
180,2025-08-09,5,8,2
180,2025-09-12,4,9,3
180,2025-09-13,5,9,3
180,2025-10-06,0,10,3
180,2025-11-04,1,11,1
180,2026-01-06,1,1,3
180,2026-03-06,4,3,3
181,2024-03-15,4,3,1
181,2024-04-12,4,4,4
181,2024-05-05,6,5,2
181,2024-05-25,5,5,4
181,2024-06-14,4,6,2
181,2024-07-06,5,7,4
181,2024-07-21,6,7,4
181,2024-08-08,3,8,2
181,2024-08-28,2,8,4
181,2024-10-16,2,10,4
181,2024-10-19,5,10,2
181,2024-11-20,2,11,3
181,2024-12-08,6,12,2
181,2024-12-30,0,12,2
181,2025-01-21,1,1,4
181,2025-02-14,4,2,2
181,2025-02-16,6,2,1
181,2025-02-27,3,2,1
181,2025-03-01,5,3,3
181,2025-03-17,0,3,3
181,2025-03-28,4,3,4
181,2025-04-06,6,4,1
181,2025-04-10,3,4,4
181,2025-06-24,1,6,1
181,2025-07-21,0,7,4
181,2025-07-22,1,7,1
181,2025-08-19,1,8,3
181,2025-08-28,3,8,4
181,2025-10-27,0,10,4
181,2025-11-05,2,11,2
181,2025-11-11,1,11,1
181,2025-12-01,0,12,2
182,2024-03-14,3,3,4
182,2024-03-24,6,3,1
182,2024-04-02,1,4,4
182,2024-04-05,4,4,1
182,2024-04-14,6,4,2
182,2024-04-21,6,4,4
182,2024-05-08,2,5,4
182,2024-06-01,5,6,2
182,2024-06-17,0,6,2
182,2024-06-23,6,6,2
182,2024-08-10,5,8,2
182,2024-10-09,2,10,4
182,2024-10-12,5,10,1
182,2024-10-30,2,10,3
182,2024-12-20,4,12,4
182,2024-12-27,4,12,1
182,2024-12-29,6,12,1
182,2025-01-12,6,1,3
182,2025-01-27,0,1,4
182,2025-02-01,5,2,3
182,2025-02-10,0,2,3
182,2025-02-12,2,2,3
182,2025-03-19,2,3,1
182,2025-05-06,1,5,3
182,2025-05-07,2,5,4
182,2025-05-09,4,5,4
182,2025-06-26,3,6,1
182,2025-06-28,5,6,4
182,2025-10-03,4,10,2
182,2025-10-14,1,10,2
182,2025-10-19,6,10,1
182,2025-10-29,2,10,3
182,2025-12-23,1,12,4
182,2026-01-16,4,1,2
182,2026-01-20,1,1,4
182,2026-01-27,1,1,2
182,2026-02-04,2,2,1
182,2026-02-17,1,2,4
183,2024-03-25,0,3,4
183,2024-05-02,3,5,3
183,2024-06-03,0,6,2
183,2024-06-13,3,6,2
183,2024-06-30,6,6,4
183,2024-08-11,6,8,2
183,2024-08-17,5,8,1
183,2024-09-26,3,9,4
183,2024-10-05,5,10,4
183,2024-10-31,3,10,4
183,2024-11-15,4,11,4
183,2024-12-14,5,12,2
183,2025-02-02,6,2,3
183,2025-02-09,6,2,3
183,2025-02-13,3,2,4
183,2025-03-28,4,3,1
183,2025-04-11,4,4,1
183,2025-05-20,1,5,2
183,2025-05-30,4,5,1
183,2025-06-09,0,6,1
183,2025-06-21,5,6,2
183,2025-06-25,2,6,2
183,2025-06-30,0,6,2
183,2025-07-04,4,7,3
183,2025-07-14,0,7,1
183,2025-08-07,3,8,3
183,2025-08-23,5,8,4
183,2025-10-31,4,10,3
183,2025-12-19,4,12,3
183,2026-02-19,3,2,1
183,2026-02-22,6,2,2
183,2026-03-01,6,3,3
184,2024-04-13,5,4,1
184,2024-04-26,4,4,4
184,2024-05-04,5,5,2
184,2024-05-23,3,5,4
184,2024-06-04,1,6,4
184,2024-07-15,0,7,4
184,2024-09-23,0,9,3
184,2024-10-26,5,10,1
184,2024-12-07,5,12,4
184,2025-01-20,0,1,3
184,2025-01-31,4,1,2
184,2025-02-14,4,2,2
184,2025-03-30,6,3,5
184,2025-04-05,5,4,4
184,2025-04-27,6,4,2
184,2025-08-05,1,8,4
184,2025-09-11,3,9,2
184,2025-09-13,5,9,4
184,2025-11-18,1,11,2
184,2025-12-13,5,12,2
184,2026-01-14,2,1,2
184,2026-02-19,3,2,1
185,2024-04-01,0,4,2
185,2024-04-03,2,4,4
185,2024-06-04,1,6,2
185,2024-08-24,5,8,2
185,2024-10-25,4,10,2
185,2024-11-13,2,11,3
185,2024-12-05,3,12,1
185,2024-12-20,4,12,2
185,2025-02-14,4,2,3
185,2025-03-04,1,3,1
185,2025-07-13,6,7,2
185,2025-07-14,0,7,1
185,2025-07-20,6,7,2
185,2025-08-09,5,8,2
185,2025-08-18,0,8,4
185,2025-10-14,1,10,4
185,2025-10-16,3,10,2
185,2025-12-14,6,12,4
185,2026-01-04,6,1,1
185,2026-01-08,3,1,2
185,2026-01-20,1,1,2
185,2026-02-02,0,2,1
185,2026-02-25,2,2,3
186,2024-03-21,3,3,4
186,2024-03-26,1,3,2
186,2024-04-10,2,4,3
186,2024-05-13,0,5,2
186,2024-08-15,3,8,2
186,2024-09-22,6,9,1
186,2024-10-08,1,10,2
186,2024-10-26,5,10,1
186,2024-11-18,0,11,4
186,2024-12-05,3,12,3
186,2025-01-28,1,1,4
186,2025-02-05,2,2,3
186,2025-02-22,5,2,4
186,2025-03-09,6,3,2
186,2025-03-19,2,3,2
186,2025-03-21,4,3,1
186,2025-04-04,4,4,3
186,2025-04-29,1,4,3
186,2025-05-06,1,5,1
186,2025-05-15,3,5,1
186,2025-06-09,0,6,4
186,2025-06-10,1,6,3
186,2025-07-04,4,7,4
186,2025-07-13,6,7,2
186,2025-07-21,0,7,3
186,2025-07-24,3,7,1
186,2025-08-07,3,8,4
186,2025-08-20,2,8,1
186,2025-10-20,0,10,3
186,2025-11-13,3,11,3
186,2025-12-26,4,12,4
186,2026-01-10,5,1,1
186,2026-01-17,5,1,4
186,2026-02-01,6,2,3
187,2024-04-27,5,4,1
187,2024-05-31,4,5,3
187,2024-06-11,1,6,4
187,2024-07-18,3,7,3
187,2024-07-20,5,7,4
187,2024-07-22,0,7,2
187,2024-08-29,3,8,4
187,2024-09-07,5,9,2
187,2024-10-15,1,10,2
187,2024-11-21,3,11,2
187,2024-12-10,1,12,4
187,2024-12-24,1,12,4
187,2025-01-20,0,1,4
187,2025-02-02,6,2,4
187,2025-03-08,5,3,3
187,2025-03-31,0,3,3
187,2025-06-05,3,6,4
187,2025-07-08,1,7,4
187,2025-07-10,3,7,2
187,2025-07-11,4,7,1
187,2025-07-22,1,7,3
187,2025-08-07,3,8,4
187,2025-09-19,4,9,4
187,2025-12-05,4,12,3
188,2024-07-17,2,7,3
188,2024-09-01,6,9,1
188,2024-10-29,1,10,2
188,2024-11-04,0,11,2
188,2024-12-16,0,12,2
188,2025-01-08,2,1,3
188,2025-01-27,0,1,2
188,2025-02-03,0,2,2
188,2025-03-07,4,3,1
188,2025-03-19,2,3,4
188,2025-05-04,6,5,4
188,2025-05-09,4,5,1
188,2025-06-06,4,6,4
188,2025-06-07,5,6,1
188,2025-07-11,4,7,1
188,2025-08-17,6,8,4
188,2025-08-21,3,8,4
188,2025-08-26,1,8,1
188,2025-11-02,6,11,3
188,2025-11-14,4,11,1
188,2025-11-22,5,11,1
188,2026-01-04,6,1,2
188,2026-03-02,0,3,2
188,2026-03-05,3,3,2
189,2024-04-13,5,4,1
189,2024-05-04,5,5,3
189,2024-05-06,0,5,3
189,2024-05-07,1,5,2
189,2024-07-05,4,7,4
189,2024-09-01,6,9,4
189,2024-09-07,5,9,2
189,2024-10-07,0,10,2
189,2024-10-10,3,10,1
189,2024-11-17,6,11,2
189,2024-12-13,4,12,3
189,2024-12-29,6,12,3
189,2025-02-19,2,2,3
189,2025-03-18,1,3,2
189,2025-03-30,6,3,4
189,2025-04-22,1,4,1
189,2025-05-04,6,5,1
189,2025-05-12,0,5,3
189,2025-06-03,1,6,4
189,2025-07-11,4,7,2
189,2025-08-07,3,8,3
189,2025-09-15,0,9,3
189,2025-10-16,3,10,2
189,2025-10-18,5,10,3
189,2025-11-15,5,11,4
189,2025-12-12,4,12,3
189,2025-12-16,1,12,1
189,2025-12-30,1,12,3
189,2026-01-15,3,1,4
190,2024-03-21,3,3,3
190,2024-04-08,0,4,3
190,2024-07-01,0,7,4
190,2024-07-03,2,7,4
190,2024-07-07,6,7,1
190,2024-07-12,4,7,4
190,2024-07-20,5,7,4
190,2024-07-28,6,7,2
190,2024-09-24,1,9,4
190,2024-09-25,2,9,2
190,2024-10-01,1,10,4
190,2025-01-09,3,1,2
190,2025-01-15,2,1,2
190,2025-03-01,5,3,1
190,2025-03-06,3,3,2
